,lux,timestamp,epoch
117,24.0,605150.0,1666306946.0832255
118,24.0,610150.0,1666306951.093693
119,24.0,615150.0,1666306956.0892644
120,24.0,620150.0,1666306961.099054
121,24.0,625150.0,1666306966.0938363
122,24.0,630150.0,1666306971.1044595
123,24.0,635150.0,1666306976.099523
124,24.0,640150.0,1666306981.1783776
125,24.0,645150.0,1666306986.1050274
126,24.0,650150.0,1666306991.1004732
127,24.0,655150.0,1666306996.1104867
128,24.0,660150.0,1666307001.1564429
129,24.0,665150.0,1666307006.1296396
130,24.0,670150.0,1666307011.111448
131,24.0,675150.0,1666307016.1220312
132,24.0,680150.0,1666307021.1176872
133,24.0,685150.0,1666307026.2398243
134,24.0,690150.0,1666307031.1225443
135,24.0,695150.0,1666307036.1176043
136,24.0,700150.0,1666307041.126416
137,24.0,705150.0,1666307046.1227508
138,24.0,710150.0,1666307051.132474
139,24.0,715150.0,1666307056.126887
140,24.0,720150.0,1666307061.1390526
141,24.0,725150.0,1666307066.182434
142,24.0,730150.0,1666307071.4065115
143,24.0,735150.0,1666307076.1391606
144,24.0,740150.0,1666307081.1337824
145,24.0,745150.0,1666307086.1440082
146,24.0,750150.0,1666307091.1396844
147,24.0,755150.0,1666307096.1487525
148,24.0,760150.0,1666307101.14384
149,24.0,765150.0,1666307106.1552124
150,24.0,770150.0,1666307111.1500895
151,24.0,775150.0,1666307116.3088946
152,24.0,780150.0,1666307121.154984
153,24.0,785150.0,1666307126.150916
154,24.0,790150.0,1666307131.2099545
155,24.0,795150.0,1666307136.2067142
156,24.0,800150.0,1666307141.1664484
157,24.0,805150.0,1666307146.1615586
158,24.0,810150.0,1666307151.156675
159,24.0,815150.0,1666307156.1662767
160,24.0,820150.0,1666307161.3580537
161,24.0,825150.0,1666307166.1732514
162,24.0,830150.0,1666307171.167226
163,24.0,835150.0,1666307176.177459
164,24.0,840150.0,1666307181.1728568
165,24.0,845150.0,1666307186.1830773
166,24.0,850150.0,1666307191.1777403
167,24.0,855150.0,1666307196.2245815
168,24.0,860150.0,1666307201.2345228
169,24.0,865150.0,1666307206.3655152
170,24.0,870150.0,1666307211.1887605
171,24.0,875150.0,1666307216.1847227
172,24.0,880150.0,1666307221.194494
173,24.0,885150.0,1666307226.1902494
174,24.0,890150.0,1666307231.1852891
175,24.0,895150.0,1666307236.1953409
176,24.0,900150.0,1666307241.1896403
177,24.0,905150.0,1666307246.1997478
178,24.0,910150.0,1666307251.42614
179,24.0,915150.0,1666307256.2058213
180,24.0,920150.0,1666307261.7694502
181,24.0,925150.0,1666307266.2612636
182,24.0,930150.0,1666307271.2059035
183,24.0,935150.0,1666307276.200805
184,24.0,940150.0,1666307281.211878
185,24.0,945150.0,1666307286.2067869
186,24.0,950150.0,1666307291.2174754
187,24.0,955150.0,1666307296.4555218
188,24.0,960150.0,1666307301.222336
189,24.0,965150.0,1666307306.21765
190,24.0,970150.0,1666307311.228092
191,24.0,975150.0,1666307316.2230637
192,24.0,980150.0,1666307321.2184184
193,24.0,985150.0,1666307326.279477
194,24.0,990150.0,1666307331.2739909
195,24.0,995150.0,1666307336.2327974
196,24.0,1000150.0,1666307341.498772
197,24.0,1005150.0,1666307346.2393823
198,24.0,1010150.0,1666307351.2338343
199,24.0,1015150.0,1666307356.2295709
200,24.0,1020150.0,1666307361.2401054
201,24.0,1025150.0,1666307366.2344391
202,24.0,1030150.0,1666307371.2449477
203,24.0,1035150.0,1666307376.2400594
204,24.0,1040150.0,1666307381.2508519
205,24.0,1045150.0,1666307386.536899
206,24.0,1050150.0,1666307391.3072035
207,24.0,1055150.0,1666307396.9707766
208,24.0,1060150.0,1666307401.246304
209,24.0,1065150.0,1666307406.2570124
210,24.0,1070150.0,1666307411.2518237
211,24.0,1075150.0,1666307416.2630103
212,24.0,1080150.0,1666307421.2571151
213,24.0,1085150.0,1666307426.2673426
214,24.0,1090150.0,1666307431.5845234
215,24.0,1095150.0,1666307436.2580152
216,24.0,1100150.0,1666307441.2687044
217,24.0,1105150.0,1666307446.2630386
218,24.0,1110150.0,1666307451.2734056
219,24.0,1115150.0,1666307456.319135
220,24.0,1120150.0,1666307461.3294153
221,24.0,1125150.0,1666307466.2743692
222,24.0,1130150.0,1666307471.2844307
223,24.0,1135150.0,1666307476.6290998
224,24.0,1140150.0,1666307481.2746358
225,24.0,1145150.0,1666307486.2852437
226,24.0,1150150.0,1666307491.279361
227,24.0,1155150.0,1666307496.2906518
228,24.0,1160150.0,1666307501.285316
229,24.0,1165150.0,1666307506.296451
230,24.0,1170150.0,1666307511.2909997
231,24.0,1175150.0,1666307516.2867904
232,24.0,1180150.0,1666307521.7802665
233,24.0,1185150.0,1666307526.3416722
234,24.0,1190150.0,1666307531.301261
235,24.0,1195150.0,1666307536.296399
236,24.0,1200150.0,1666307541.307282
237,24.0,1205150.0,1666307546.3017688
238,24.0,1210150.0,1666307551.3119802
239,24.0,1215150.0,1666307556.3072443
240,24.0,1220150.0,1666307561.3036199
241,24.0,1225150.0,1666307566.6865385
242,24.0,1230150.0,1666307571.308208
243,24.0,1235150.0,1666307576.3178928
244,24.0,1240150.0,1666307581.3134623
245,24.0,1245150.0,1666307586.3241088
246,24.0,1250150.0,1666307591.369907
247,24.0,1255150.0,1666307596.3289409
248,24.0,1260150.0,1666307601.3248155
249,24.0,1265150.0,1666307606.3191652
250,24.0,1270150.0,1666307611.7720263
251,24.0,1275150.0,1666307616.3247826
252,24.0,1280150.0,1666307621.334706
253,24.0,1285150.0,1666307626.329664
254,24.0,1290150.0,1666307631.3408542
255,24.0,1295150.0,1666307636.3361948
256,24.0,1300150.0,1666307641.3310049
257,24.0,1305150.0,1666307646.3410943
258,24.0,1310150.0,1666307651.33592
259,24.0,1315150.0,1666307657.56556
260,24.0,1320150.0,1666307661.3419983
261,24.0,1325150.0,1666307666.3520534
262,24.0,1330150.0,1666307671.3476462
263,24.0,1335150.0,1666307676.3578546
264,24.0,1340150.0,1666307681.3519175
265,24.0,1345150.0,1666307686.3480413
266,24.0,1350150.0,1666307691.3580759
267,24.0,1355150.0,1666307696.3523762
268,24.0,1360150.0,1666307701.8573995
269,24.0,1365150.0,1666307706.35903
270,24.0,1370150.0,1666307711.3688827
271,24.0,1375150.0,1666307716.3633232
272,24.0,1380150.0,1666307722.1969998
273,24.0,1385150.0,1666307726.3692162
274,24.0,1390150.0,1666307731.3642645
275,24.0,1395150.0,1666307736.3737874
276,24.0,1400150.0,1666307741.3698738
277,24.0,1405150.0,1666307746.8626482
278,24.0,1410150.0,1666307751.376024
279,24.0,1415150.0,1666307756.38531
280,24.0,1420150.0,1666307761.3803895
281,24.0,1425150.0,1666307766.375573
282,24.0,1430150.0,1666307771.3866036
283,24.0,1435150.0,1666307776.3810244
284,24.0,1440150.0,1666307781.3924017
285,24.0,1445150.0,1666307786.4372387
286,24.0,1450150.0,1666307792.5594356
287,24.0,1455150.0,1666307796.3927283
288,24.0,1460150.0,1666307801.4121742
289,24.0,1465150.0,1666307806.3975577
290,24.0,1470150.0,1666307811.393795
291,24.0,1475150.0,1666307816.4027812
292,24.0,1480150.0,1666307821.3975976
293,24.0,1485150.0,1666307826.4084654
294,24.0,1490150.0,1666307831.4039872
295,24.0,1495150.0,1666307836.9523616
296,24.0,1500150.0,1666307841.4077778
297,24.0,1505150.0,1666307846.4489563
298,24.0,1510150.0,1666307851.4648757
299,24.0,1515150.0,1666307857.1575437
300,24.0,1520150.0,1666307861.419722
301,24.0,1525150.0,1666307866.4147348
302,24.0,1530150.0,1666307871.4247093
303,24.0,1535150.0,1666307876.4205887
304,24.0,1540150.0,1666307882.107199
305,24.0,1545150.0,1666307886.4257338
306,24.0,1550150.0,1666307891.5182538
307,24.0,1555150.0,1666307896.431125
308,24.0,1560150.0,1666307901.4264767
309,24.0,1565150.0,1666307906.4362223
310,24.0,1570150.0,1666307911.4318624
311,24.0,1575150.0,1666307916.4930117
312,24.0,1580150.0,1666307922.0661116
313,24.0,1585150.0,1666307927.0155056
314,24.0,1590150.0,1666307931.442593
315,24.0,1595150.0,1666307936.5849152
316,24.0,1600150.0,1666307941.447749
317,24.0,1605150.0,1666307946.4428155
318,24.0,1610150.0,1666307951.4534483
319,24.0,1615150.0,1666307956.4478047
320,24.0,1620150.0,1666307961.4578958
321,24.0,1625150.0,1666307966.4536593
322,24.0,1630150.0,1666307972.155766
323,24.0,1635150.0,1666307976.4598074
324,24.0,1640150.0,1666307982.3069968
325,24.0,1645150.0,1666307986.515061
326,24.0,1650150.0,1666307991.4597924
327,24.0,1655150.0,1666307996.4694793
328,24.0,1660150.0,1666308001.4651182
329,24.0,1665150.0,1666308006.4608312
330,24.0,1670150.0,1666308011.4702377
331,24.0,1675150.0,1666308017.1285665
332,24.0,1680150.0,1666308021.4762752
333,24.0,1685150.0,1666308026.70511
334,24.0,1690150.0,1666308031.4816456
335,24.0,1695150.0,1666308036.4766405
336,24.0,1700150.0,1666308041.4864497
337,24.0,1705150.0,1666308046.532272
338,24.0,1710150.0,1666308051.541984
339,24.0,1715150.0,1666308056.4874392
340,24.0,1720150.0,1666308062.2759457
341,24.0,1725150.0,1666308066.4930346
342,24.0,1730150.0,1666308071.7375853
343,24.0,1735150.0,1666308076.4981139
344,24.0,1740150.0,1666308081.4928727
345,24.0,1745150.0,1666308086.5085988
346,24.0,1750150.0,1666308091.4988449
347,24.0,1755150.0,1666308096.494318
348,24.0,1760150.0,1666308101.5034895
349,24.0,1765150.0,1666308107.190374
350,24.0,1770150.0,1666308111.5587485
351,24.0,1775150.0,1666308117.9479573
352,24.0,1780150.0,1666308121.5139716
353,24.0,1785150.0,1666308126.5094914
354,24.0,1790150.0,1666308131.505426
355,24.0,1795150.0,1666308136.5145984
356,24.0,1800150.0,1666308141.510396
357,24.0,1805150.0,1666308146.521722
358,24.0,1810150.0,1666308152.3612936
359,24.0,1815150.0,1666308156.526432
360,24.0,1820150.0,1666308161.884517
361,24.0,1825150.0,1666308166.532068
362,25.0,1830150.0,1666308171.5270898
363,24.0,1835150.0,1666308176.5218043
364,24.0,1840150.0,1666308182.582688
365,24.0,1845150.0,1666308186.5276022
366,24.0,1850150.0,1666308191.5373495
367,24.0,1855150.0,1666308197.3201752
368,24.0,1860150.0,1666308201.5434735
369,24.0,1865150.0,1666308206.9396477
370,24.0,1870150.0,1666308211.5337682
371,24.0,1875150.0,1666308216.5437162
372,25.0,1880150.0,1666308221.538405
373,25.0,1885150.0,1666308226.548733
374,25.0,1890150.0,1666308231.5436168
375,24.0,1895150.0,1666308236.5543778
376,24.0,1900150.0,1666308242.5719128
377,24.0,1905150.0,1666308246.7488387
378,24.0,1910150.0,1666308252.2197285
379,24.0,1915150.0,1666308256.5517395
380,24.0,1920150.0,1666308261.607221
381,24.0,1925150.0,1666308266.5556839
382,24.0,1930150.0,1666308271.565746
383,24.0,1935150.0,1666308276.5615926
384,24.0,1940150.0,1666308281.5710585
385,24.0,1945150.0,1666308287.4119217
386,24.0,1950150.0,1666308291.576214
387,24.0,1955150.0,1666308297.0711067
388,24.0,1960150.0,1666308301.5667894
389,24.0,1965150.0,1666308306.5913053
390,24.0,1970150.0,1666308311.7152364
391,24.0,1975150.0,1666308317.254796
392,24.0,1980150.0,1666308321.5785978
393,25.0,1985150.0,1666308326.5876596
394,24.0,1990150.0,1666308332.5463915
395,24.0,1995150.0,1666308336.578127
396,24.0,2000150.0,1666308342.1165974
397,25.0,2005150.0,1666308346.5836637
398,25.0,2010150.0,1666308351.7736576
399,25.0,2015150.0,1666308356.5890641
400,24.0,2020150.0,1666308361.599178
401,25.0,2025150.0,1666308366.5946677
402,25.0,2030150.0,1666308371.6040137
403,24.0,2035150.0,1666308378.3588421
404,24.0,2040150.0,1666308382.520794
405,24.0,2045150.0,1666308387.1722217
406,24.0,2050150.0,1666308391.6006048
407,24.0,2055150.0,1666308396.7279534
408,24.0,2060150.0,1666308401.6057804
409,24.0,2065150.0,1666308406.6161356
410,23.0,2070150.0,1666308411.6110067
411,24.0,2075150.0,1666308416.605718
412,24.0,2080150.0,1666308422.6832087
413,24.0,2085150.0,1666308426.6115043
414,24.0,2090150.0,1666308432.2645347
415,24.0,2095150.0,1666308436.6326065
416,24.0,2100150.0,1666308443.1696134
417,24.0,2105150.0,1666308447.4568186
418,24.0,2110150.0,1666308452.0166926
419,24.0,2115150.0,1666308456.6291645
420,24.0,2120150.0,1666308461.623706
421,24.0,2125150.0,1666308467.6479595
422,24.0,2130150.0,1666308471.6290011
423,24.0,2135150.0,1666308477.2913692
424,24.0,2140150.0,1666308481.6344335
425,24.0,2145150.0,1666308486.918534
426,25.0,2150150.0,1666308491.6399488
427,24.0,2155150.0,1666308496.635434
428,24.0,2160150.0,1666308501.6451845
429,24.0,2165150.0,1666308507.0790658
430,24.0,2170150.0,1666308513.6159866
431,25.0,2175150.0,1666308516.8383095
432,25.0,2180150.0,1666308522.371842
433,24.0,2185150.0,1666308526.650939
434,24.0,2190150.0,1666308532.0818486
435,24.0,2195150.0,1666308536.6566103
436,24.0,2200150.0,1666308541.6782727
437,24.0,2205150.0,1666308546.6612513
438,24.0,2210150.0,1666308551.6565433
439,24.0,2215150.0,1666308557.7232711
440,25.0,2220150.0,1666308561.6622937
441,24.0,2225150.0,1666308567.4319828
442,24.0,2230150.0,1666308571.889917
443,24.0,2235150.0,1666308578.290627
444,24.0,2240150.0,1666308581.6842268
445,24.0,2245150.0,1666308586.7485478
446,24.0,2250150.0,1666308591.6769977
447,24.0,2255150.0,1666308596.6737561
448,24.0,2260150.0,1666308602.8900964
449,24.0,2265150.0,1666308606.6792407
450,24.0,2270150.0,1666308612.4818583
451,24.0,2275150.0,1666308616.6847627
452,24.0,2280150.0,1666308622.210651
453,24.0,2285150.0,1666308626.69059
454,24.0,2290150.0,1666308631.819506
455,24.0,2295150.0,1666308636.7456913
456,24.0,2300150.0,1666308643.5816214
457,24.0,2305150.0,1666308648.4200745
458,24.0,2310150.0,1666308651.9020092
459,24.0,2315150.0,1666308657.5764432
460,24.0,2320150.0,1666308661.7018905
461,24.0,2325150.0,1666308667.2252944
462,24.0,2330150.0,1666308671.7063248
463,24.0,2335150.0,1666308676.9417021
464,24.0,2340150.0,1666308681.7123966
465,24.0,2345150.0,1666308686.707171
466,24.0,2350150.0,1666308693.0765235
467,24.0,2355150.0,1666308696.7127726
468,24.0,2360150.0,1666308703.047133
469,24.0,2365150.0,1666308707.8037837
470,24.0,2370150.0,1666308713.2867274
471,24.0,2375150.0,1666308716.7237072
472,24.0,2380150.0,1666308722.0234416
473,24.0,2385150.0,1666308726.7290652
474,24.0,2390150.0,1666308731.8822925
475,24.0,2395150.0,1666308737.9173841
476,24.0,2400150.0,1666308741.7297344
477,24.0,2405150.0,1666308747.6952596
478,24.0,2410150.0,1666308751.7351954
479,24.0,2415150.0,1666308757.3322778
480,24.0,2420150.0,1666308761.7397912
481,25.0,2425150.0,1666308767.2157004
482,25.0,2430150.0,1666308772.2402806
483,25.0,2435150.0,1666308779.196523
484,25.0,2440150.0,1666308784.3310802
485,25.0,2445150.0,1666308787.9168432
486,25.0,2450150.0,1666308793.9078636
487,25.0,2455150.0,1666308797.9214156
488,25.0,2460150.0,1666308803.7063315
489,25.0,2465150.0,1666308807.9277263
490,25.0,2470150.0,1666308813.321627
491,25.0,2475150.0,1666308817.933755
492,25.0,2480150.0,1666308823.1807601
493,25.0,2485150.0,1666308829.1887324
494,24.0,2490150.0,1666308832.9342797
495,24.0,2495150.0,1666308840.1117718
496,25.0,2500150.0,1666308844.2191215
497,25.0,2505150.0,1666308849.3370779
498,25.0,2510150.0,1666308853.05306
499,24.0,2515150.0,1666308858.4279156
500,24.0,2520150.0,1666308862.9491665
501,24.0,2525150.0,1666308868.1663032
502,25.0,2530150.0,1666308874.3355305
503,24.0,2535150.0,1666308877.957297
504,25.0,2540150.0,1666308884.0181453
505,25.0,2545150.0,1666308887.9560058
506,25.0,2550150.0,1666308893.8129625
507,25.0,2555150.0,1666308897.9753256
508,25.0,2560150.0,1666308905.1101701
509,24.0,2565150.0,1666308909.20979
510,24.0,2570150.0,1666308914.5746498
511,25.0,2575150.0,1666308919.8238568
512,24.0,2580150.0,1666308923.5903022
513,25.0,2585150.0,1666308929.0561876
514,25.0,2590150.0,1666308932.9865592
515,25.0,2595150.0,1666308938.7844253
516,24.0,2600150.0,1666308942.9777088
517,24.0,2605150.0,1666308948.5669446
518,24.0,2610150.0,1666308952.969191
519,24.0,2615150.0,1666308958.3394773
520,24.0,2620150.0,1666308964.6102517
521,24.0,2625150.0,1666308969.7004192
522,24.0,2630150.0,1666308975.8557591
523,24.0,2635150.0,1666308979.6367917
524,24.0,2640150.0,1666308985.0847642
525,24.0,2645150.0,1666308988.8569677
526,24.0,2650150.0,1666308994.3610666
527,24.0,2655150.0,1666308998.1265497
528,24.0,2660150.0,1666309003.6571062
529,24.0,2665150.0,1666309009.3807237
530,24.0,2670150.0,1666309013.3079097
531,24.0,2675150.0,1666309019.20849
532,24.0,2680150.0,1666309023.140802
533,24.0,2685150.0,1666309028.9251084
534,24.0,2690150.0,1666309033.909838
535,24.0,2695150.0,1666309040.4015474
536,24.0,2700150.0,1666309044.3701124
537,24.0,2705150.0,1666309049.8393786
538,24.0,2710150.0,1666309055.4339116
539,24.0,2715150.0,1666309059.2800255
540,24.0,2720150.0,1666309064.8740048
541,24.0,2725150.0,1666309068.7794502
542,24.0,2730150.0,1666309074.4150238
543,24.0,2735150.0,1666309078.2833
544,24.0,2740150.0,1666309083.921273
545,24.0,2745150.0,1666309088.0196252
546,24.0,2750150.0,1666309093.7520628
547,24.0,2755150.0,1666309100.6586938
548,24.0,2760150.0,1666309105.3852248
549,24.0,2765150.0,1666309110.974359
550,24.0,2770150.0,1666309115.0345492
551,24.0,2775150.0,1666309120.6161103
552,24.0,2780150.0,1666309124.6915948
553,24.0,2785150.0,1666309130.2695193
554,24.0,2790150.0,1666309134.4710436
555,24.0,2795150.0,1666309140.1114297
556,24.0,2800150.0,1666309145.8823402
557,24.0,2805150.0,1666309149.8252656
558,24.0,2810150.0,1666309155.5798035
559,24.0,2815150.0,1666309159.5814974
560,24.0,2820150.0,1666309166.8088012
561,24.0,2825150.0,1666309171.3831806
562,24.0,2830150.0,1666309177.1448529
563,24.0,2835150.0,1666309181.1515589
564,24.0,2840150.0,1666309186.9491389
565,24.0,2845150.0,1666309192.6874397
566,24.0,2850150.0,1666309196.8058112
567,24.0,2855150.0,1666309202.6100712
568,24.0,2860150.0,1666309206.7484024
569,24.0,2865150.0,1666309212.5105565
570,24.0,2870150.0,1666309216.687127
571,24.0,2875150.0,1666309222.4644759
572,24.0,2880150.0,1666309226.8708222
573,24.0,2885150.0,1666309234.526141
574,24.0,2890150.0,1666309240.4591699
575,24.0,2895150.0,1666309244.543608
576,24.0,2900150.0,1666309250.4855871
577,24.0,2905150.0,1666309254.5582407
578,24.0,2910150.0,1666309260.5076647
579,25.0,2915150.0,1666309264.684649
580,24.0,2920150.0,1666309270.6552298
581,24.0,2925150.0,1666309274.7727797
582,24.0,2930150.0,1666309280.7530508
583,24.0,2935150.0,1666309286.6186354
584,24.0,2940150.0,1666309290.8857102
585,24.0,2945150.0,1666309298.2287033
586,24.0,2950150.0,1666309303.0801744
587,24.0,2955150.0,1666309309.0125313
588,24.0,2960150.0,1666309313.3385324
589,24.0,2965150.0,1666309319.2621145
590,24.0,2970150.0,1666309323.5638654
591,24.0,2975150.0,1666309329.525359
592,24.0,2980150.0,1666309335.7088263
593,24.0,2985150.0,1666309339.8699346
594,24.0,2990150.0,1666309345.9788446
595,24.0,2995150.0,1666309350.1647587
596,24.0,3000150.0,1666309356.2807536
597,24.0,3005150.0,1666309361.4548411
598,24.0,3010150.0,1666309368.6687286
599,24.0,3015150.0,1666309372.9018562
600,24.0,3020150.0,1666309379.0563664
601,24.0,3025150.0,1666309385.0812037
602,24.0,3030150.0,1666309389.4515107
603,24.0,3035150.0,1666309395.5252497
604,24.0,3040150.0,1666309399.934758
605,24.0,3045150.0,1666309405.9789307
606,24.0,3050150.0,1666309410.3982306
607,24.0,3055150.0,1666309416.4856405
608,24.0,3060150.0,1666309420.880564
609,24.0,3065150.0,1666309428.0717988
610,24.0,3070150.0,1666309435.02069
611,24.0,3075150.0,1666309439.3498645
612,24.0,3080150.0,1666309445.6075728
613,24.0,3085150.0,1666309449.8841388
614,24.0,3090150.0,1666309456.1675928
615,24.0,3095150.0,1666309460.510779
616,24.0,3100150.0,1666309466.837767
617,24.0,3105150.0,1666309471.1909974
618,24.0,3110150.0,1666309477.5346978
619,24.0,3115150.0,1666309483.69417
620,24.0,3120150.0,1666309488.174361
621,24.0,3125150.0,1666309496.0049138
622,24.0,3130150.0,1666309500.711905
623,24.0,3135150.0,1666309506.980211
624,24.0,3140150.0,1666309511.488138
625,24.0,3145150.0,1666309517.7331567
626,24.0,3150150.0,1666309522.2165704
627,24.0,3155150.0,1666309528.4767587
628,25.0,3160150.0,1666309534.8837368
629,25.0,3165150.0,1666309539.2777562
630,25.0,3170150.0,1666309545.694315
631,24.0,3175150.0,1666309550.1227927
632,24.0,3180150.0,1666309557.19311
633,25.0,3185150.0,1666309562.8040283
634,24.0,3190150.0,1666309569.2626991
635,24.0,3195150.0,1666309573.7044296
636,24.0,3200150.0,1666309580.2310963
637,24.0,3205150.0,1666309586.5686283
638,25.0,3210150.0,1666309591.1795523
639,24.0,3215150.0,1666309597.5514066
640,25.0,3220150.0,1666309602.2134995
641,25.0,3225150.0,1666309608.5956202
642,25.0,3230150.0,1666309613.2384522
643,25.0,3235150.0,1666309619.7786505
644,25.0,3240150.0,1666309625.9257581
645,25.0,3245150.0,1666309633.099206
646,25.0,3250150.0,1666309639.6861384
647,25.0,3255150.0,1666309644.2157407
648,25.0,3260150.0,1666309650.818083
649,24.0,3265150.0,1666309655.3523812
650,25.0,3270150.0,1666309662.0254564
651,25.0,3275150.0,1666309666.6038363
652,25.0,3280150.0,1666309673.2419927
653,25.0,3285150.0,1666309677.7848063
654,25.0,3290150.0,1666309684.4161384
655,25.0,3295150.0,1666309692.5516906
656,25.0,3300150.0,1666309697.4879737
657,25.0,3305150.0,1666309703.9861486
658,25.0,3310150.0,1666309708.7084382
659,25.0,3315150.0,1666309715.2187214
660,25.0,3320150.0,1666309719.9590056
661,25.0,3325150.0,1666309726.4561093
662,25.0,3330150.0,1666309731.2176652
663,25.0,3335150.0,1666309737.784287
664,25.0,3340150.0,1666309744.5240166
665,25.0,3345150.0,1666309749.137444
666,25.0,3350150.0,1666309757.372561
667,25.0,3355150.0,1666309762.426137
668,25.0,3360150.0,1666309769.1976457
669,25.0,3365150.0,1666309773.9096408
670,25.0,3370150.0,1666309780.6712308
671,25.0,3375150.0,1666309785.3162117
672,25.0,3380150.0,1666309792.1206667
673,25.0,3385150.0,1666309798.8071454
674,25.0,3390150.0,1666309803.62053
675,25.0,3395150.0,1666309810.288606
676,25.0,3400150.0,1666309815.124901
677,25.0,3405150.0,1666309823.2361834
678,25.0,3410150.0,1666309828.2693353
679,25.0,3415150.0,1666309834.9858954
680,25.0,3420150.0,1666309839.8257747
681,25.0,3425150.0,1666309846.576159
