,0,ambientRaw,ambientTemp,descriptor,epoch,objectRaw,objectTemp,timestamp
1776,296.6319274902344,,,,,,,
1777,1664398324.098119,,,,,,,
1778,5.0,,,,,,,
1779,574151.0,,,,,,,
1780,13284.0,,,,,,,
1781,65064.0,,,,,,,
1782,294.65582275390625,,,,,,,
1783,296.333251953125,,,,,,,
1784,1664398324.106986,,,,,,,
1785,1.0,,,,,,,
1786,575146.0,,,,,,,
1787,13086.0,,,,,,,
1788,64492.0,,,,,,,
1789,294.9755859375,,,,,,,
1790,294.9909362792969,,,,,,,
1791,1664398325.0625448,,,,,,,
1792,2.0,,,,,,,
1793,575147.0,,,,,,,
1794,13503.0,,,,,,,
1795,64482.0,,,,,,,
1796,295.32440185546875,,,,,,,
1797,295.42864990234375,,,,,,,
1798,1664398325.08268,,,,,,,
1799,3.0,,,,,,,
1800,575149.0,,,,,,,
1801,12752.0,,,,,,,
1802,65110.0,,,,,,,
1803,295.07440185546875,,,,,,,
1804,296.8266296386719,,,,,,,
1805,1664398325.094579,,,,,,,
1806,4.0,,,,,,,
1807,575150.0,,,,,,,
1808,12809.0,,,,,,,
1809,65094.0,,,,,,,
1810,295.2837219238281,,,,,,,
1811,296.6572570800781,,,,,,,
1812,1664398325.104325,,,,,,,
1813,5.0,,,,,,,
1814,575151.0,,,,,,,
1815,13284.0,,,,,,,
1816,65075.0,,,,,,,
1817,294.65582275390625,,,,,,,
1818,296.3650817871094,,,,,,,
1819,1664398325.11317,,,,,,,
1820,1.0,,,,,,,
1821,576146.0,,,,,,,
1822,13086.0,,,,,,,
1823,64489.0,,,,,,,
1824,294.9755859375,,,,,,,
1825,294.9832763671875,,,,,,,
1826,1664398326.052483,,,,,,,
1827,2.0,,,,,,,
1828,576147.0,,,,,,,
1829,13507.0,,,,,,,
1830,64481.0,,,,,,,
1831,295.34765625,,,,,,,
1832,295.44921875,,,,,,,
1833,1664398326.068813,,,,,,,
1834,3.0,,,,,,,
1835,576149.0,,,,,,,
1836,12754.0,,,,,,,
1837,65101.0,,,,,,,
1838,295.0860290527344,,,,,,,
1839,296.8142395019531,,,,,,,
1840,1664398326.079433,,,,,,,
1841,4.0,,,,,,,
1842,576150.0,,,,,,,
1843,12807.0,,,,,,,
1844,65082.0,,,,,,,
1845,295.2720947265625,,,,,,,
1846,296.6120300292969,,,,,,,
1847,1664398326.088989,,,,,,,
1848,5.0,,,,,,,
1849,576152.0,,,,,,,
1850,13287.0,,,,,,,
1851,65057.0,,,,,,,
1852,294.6732482910156,,,,,,,
1853,296.33013916015625,,,,,,,
1854,1664398326.097373,,,,,,,
1855,1.0,,,,,,,
1856,577146.0,,,,,,,
1857,13088.0,,,,,,,
1858,64488.0,,,,,,,
1859,294.9872131347656,,,,,,,
1860,294.99237060546875,,,,,,,
1861,1664398327.057003,,,,,,,
1862,2.0,,,,,,,
1863,577147.0,,,,,,,
1864,13501.0,,,,,,,
1865,64480.0,,,,,,,
1866,295.3127746582031,,,,,,,
1867,295.41168212890625,,,,,,,
1868,1664398327.064379,,,,,,,
1869,3.0,,,,,,,
1870,577149.0,,,,,,,
1871,12753.0,,,,,,,
1872,65112.0,,,,,,,
1873,295.0802307128906,,,,,,,
1874,296.837646484375,,,,,,,
1875,1664398327.071428,,,,,,,
1876,4.0,,,,,,,
1877,577150.0,,,,,,,
1878,12809.0,,,,,,,
1879,65085.0,,,,,,,
1880,295.2837219238281,,,,,,,
1881,296.6319274902344,,,,,,,
1882,1664398327.078413,,,,,,,
1883,5.0,,,,,,,
1884,577152.0,,,,,,,
1885,13288.0,,,,,,,
1886,65054.0,,,,,,,
1887,294.6790771484375,,,,,,,
1888,296.32720947265625,,,,,,,
1889,1664398327.085512,,,,,,,
1890,1.0,,,,,,,
1891,578146.0,,,,,,,
1892,13087.0,,,,,,,
1893,64491.0,,,,,,,
1894,294.98138427734375,,,,,,,
1895,294.9941711425781,,,,,,,
1896,1664398328.06215,,,,,,,
1897,2.0,,,,,,,
1898,578147.0,,,,,,,
1899,13502.0,,,,,,,
1900,64479.0,,,,,,,
1901,295.318603515625,,,,,,,
1902,295.41485595703125,,,,,,,
1903,1664398328.0713348,,,,,,,
1904,3.0,,,,,,,
1905,578149.0,,,,,,,
1906,12751.0,,,,,,,
1907,65120.0,,,,,,,
1908,295.068603515625,,,,,,,
1909,296.84735107421875,,,,,,,
1910,1664398328.07833,,,,,,,
1911,4.0,,,,,,,
1912,578150.0,,,,,,,
1913,12809.0,,,,,,,
1914,65102.0,,,,,,,
1915,295.2837219238281,,,,,,,
1916,296.6797790527344,,,,,,,
1917,1664398328.085276,,,,,,,
1918,5.0,,,,,,,
1919,578152.0,,,,,,,
1920,13283.0,,,,,,,
1921,65080.0,,,,,,,
1922,294.6499938964844,,,,,,,
1923,296.3738098144531,,,,,,,
1924,1664398328.0922198,,,,,,,
1925,1.0,,,,,,,
1926,579146.0,,,,,,,
1927,13085.0,,,,,,,
1928,64490.0,,,,,,,
1929,294.9697570800781,,,,,,,
1930,294.9800109863281,,,,,,,
1931,1664398329.052279,,,,,,,
1932,2.0,,,,,,,
1933,579147.0,,,,,,,
1934,13503.0,,,,,,,
1935,64479.0,,,,,,,
1936,295.32440185546875,,,,,,,
1937,295.420654296875,,,,,,,
1938,1664398329.059917,,,,,,,
1939,3.0,,,,,,,
1940,579149.0,,,,,,,
1941,12752.0,,,,,,,
1942,65106.0,,,,,,,
1943,295.07440185546875,,,,,,,
1944,296.8160400390625,,,,,,,
1945,1664398329.067412,,,,,,,
1946,4.0,,,,,,,
1947,579150.0,,,,,,,
1948,12810.0,,,,,,,
1949,65083.0,,,,,,,
1950,295.2895202636719,,,,,,,
1951,296.6320495605469,,,,,,,
1952,1664398329.0749528,,,,,,,
1953,5.0,,,,,,,
1954,579152.0,,,,,,,
1955,13285.0,,,,,,,
1956,65062.0,,,,,,,
1957,294.66162109375,,,,,,,
1958,296.3331604003906,,,,,,,
1959,1664398329.0823731,,,,,,,
1960,1.0,,,,,,,
1961,580146.0,,,,,,,
1962,13085.0,,,,,,,
1963,64491.0,,,,,,,
1964,294.9697570800781,,,,,,,
1965,294.9825439453125,,,,,,,
1966,1664398330.0573702,,,,,,,
1967,2.0,,,,,,,
1968,580147.0,,,,,,,
1969,13500.0,,,,,,,
1970,64481.0,,,,,,,
1971,295.3069763183594,,,,,,,
1972,295.4085693359375,,,,,,,
1973,1664398330.064906,,,,,,,
1974,3.0,,,,,,,
1975,580149.0,,,,,,,
1976,12754.0,,,,,,,
1977,65112.0,,,,,,,
1978,295.0860290527344,,,,,,,
1979,296.8433532714844,,,,,,,
1980,1664398330.0724218,,,,,,,
1981,4.0,,,,,,,
1982,580150.0,,,,,,,
1983,12810.0,,,,,,,
1984,65097.0,,,,,,,
1985,295.2895202636719,,,,,,,
1986,296.6714172363281,,,,,,,
1987,1664398330.079675,,,,,,,
1988,5.0,,,,,,,
1989,580151.0,,,,,,,
1990,13287.0,,,,,,,
1991,65087.0,,,,,,,
1992,294.6732482910156,,,,,,,
1993,296.41693115234375,,,,,,,
1994,1664398330.086828,,,,,,,
1995,1.0,,,,,,,
1996,581146.0,,,,,,,
1997,13088.0,,,,,,,
1998,64492.0,,,,,,,
1999,294.9872131347656,,,,,,,
2000,295.0025634765625,,,,,,,
2001,1664398331.062452,,,,,,,
2002,2.0,,,,,,,
2003,581147.0,,,,,,,
2004,13504.0,,,,,,,
2005,64480.0,,,,,,,
2006,295.3302307128906,,,,,,,
2007,295.42913818359375,,,,,,,
2008,1664398331.074902,,,,,,,
2009,3.0,,,,,,,
2010,581149.0,,,,,,,
2011,12754.0,,,,,,,
2012,65098.0,,,,,,,
2013,295.0860290527344,,,,,,,
2014,296.8063049316406,,,,,,,
2015,1664398331.085387,,,,,,,
2016,4.0,,,,,,,
2017,581150.0,,,,,,,
2018,12810.0,,,,,,,
2019,65077.0,,,,,,,
2020,295.2895202636719,,,,,,,
2021,296.6151428222656,,,,,,,
2022,1664398331.094775,,,,,,,
2023,5.0,,,,,,,
2024,581151.0,,,,,,,
2025,13284.0,,,,,,,
2026,65056.0,,,,,,,
2027,294.65582275390625,,,,,,,
2028,296.3100891113281,,,,,,,
2029,1664398331.103332,,,,,,,
2030,1.0,,,,,,,
2031,582146.0,,,,,,,
2032,13088.0,,,,,,,
2033,64492.0,,,,,,,
2034,294.9872131347656,,,,,,,
2035,295.0025634765625,,,,,,,
2036,1664398332.05252,,,,,,,
2037,2.0,,,,,,,
2038,582147.0,,,,,,,
2039,13504.0,,,,,,,
2040,64481.0,,,,,,,
2041,295.3302307128906,,,,,,,
2042,295.4317932128906,,,,,,,
2043,1664398332.0656981,,,,,,,
2044,3.0,,,,,,,
2045,582149.0,,,,,,,
2046,12753.0,,,,,,,
2047,65098.0,,,,,,,
2048,295.0802307128906,,,,,,,
2049,296.80059814453125,,,,,,,
2050,1664398332.076479,,,,,,,
2051,4.0,,,,,,,
2052,582150.0,,,,,,,
2053,12808.0,,,,,,,
2054,65077.0,,,,,,,
2055,295.27789306640625,,,,,,,
2056,296.6036682128906,,,,,,,
2057,1664398332.085966,,,,,,,
2058,5.0,,,,,,,
2059,582151.0,,,,,,,
2060,13285.0,,,,,,,
2061,65048.0,,,,,,,
2062,294.66162109375,,,,,,,
2063,296.2926330566406,,,,,,,
2064,1664398332.094662,,,,,,,
2065,1.0,,,,,,,
2066,583146.0,,,,,,,
2067,13088.0,,,,,,,
2068,64499.0,,,,,,,
2069,294.9872131347656,,,,,,,
2070,295.02044677734375,,,,,,,
2071,1664398333.057535,,,,,,,
2072,2.0,,,,,,,
2073,583147.0,,,,,,,
2074,13503.0,,,,,,,
2075,64481.0,,,,,,,
2076,295.32440185546875,,,,,,,
2077,295.42596435546875,,,,,,,
2078,1664398333.065275,,,,,,,
2079,3.0,,,,,,,
2080,583149.0,,,,,,,
2081,12753.0,,,,,,,
2082,65092.0,,,,,,,
2083,295.0802307128906,,,,,,,
2084,296.78472900390625,,,,,,,
2085,1664398333.073003,,,,,,,
2086,4.0,,,,,,,
2087,583150.0,,,,,,,
2088,12808.0,,,,,,,
2089,65078.0,,,,,,,
2090,295.27789306640625,,,,,,,
2091,296.6064758300781,,,,,,,
2092,1664398333.081098,,,,,,,
2093,5.0,,,,,,,
2094,583151.0,,,,,,,
2095,13284.0,,,,,,,
2096,65060.0,,,,,,,
2097,294.65582275390625,,,,,,,
2098,296.3216857910156,,,,,,,
2099,1664398333.0891361,,,,,,,
2100,1.0,,,,,,,
2101,584146.0,,,,,,,
2102,13087.0,,,,,,,
2103,64498.0,,,,,,,
2104,294.98138427734375,,,,,,,
2105,295.0120544433594,,,,,,,
2106,1664398334.062459,,,,,,,
2107,2.0,,,,,,,
2108,584147.0,,,,,,,
2109,13503.0,,,,,,,
2110,64485.0,,,,,,,
2111,295.32440185546875,,,,,,,
2112,295.4366760253906,,,,,,,
2113,1664398334.070875,,,,,,,
2114,3.0,,,,,,,
2115,584149.0,,,,,,,
2116,12752.0,,,,,,,
2117,65121.0,,,,,,,
2118,295.07440185546875,,,,,,,
2119,296.855712890625,,,,,,,
2120,1664398334.078609,,,,,,,
2121,4.0,,,,,,,
2122,584150.0,,,,,,,
2123,12809.0,,,,,,,
2124,65101.0,,,,,,,
2125,295.2837219238281,,,,,,,
2126,296.67694091796875,,,,,,,
2127,1664398334.086645,,,,,,,
2128,5.0,,,,,,,
2129,584151.0,,,,,,,
2130,13284.0,,,,,,,
2131,65072.0,,,,,,,
2132,294.65582275390625,,,,,,,
2133,296.35638427734375,,,,,,,
2134,1664398334.094965,,,,,,,
2135,1.0,,,,,,,
2136,585146.0,,,,,,,
2137,13087.0,,,,,,,
2138,64494.0,,,,,,,
2139,294.98138427734375,,,,,,,
2140,295.0018310546875,,,,,,,
2141,1664398335.052636,,,,,,,
2142,2.0,,,,,,,
2143,585147.0,,,,,,,
2144,13501.0,,,,,,,
2145,64484.0,,,,,,,
2146,295.3127746582031,,,,,,,
2147,295.42236328125,,,,,,,
2148,1664398335.061198,,,,,,,
2149,3.0,,,,,,,
2150,585149.0,,,,,,,
2151,12755.0,,,,,,,
2152,65100.0,,,,,,,
2153,295.09185791015625,,,,,,,
2154,296.8173522949219,,,,,,,
2155,1664398335.069313,,,,,,,
2156,4.0,,,,,,,
2157,585150.0,,,,,,,
2158,12810.0,,,,,,,
2159,65074.0,,,,,,,
2160,295.2895202636719,,,,,,,
2161,296.6067199707031,,,,,,,
2162,1664398335.07743,,,,,,,
2163,5.0,,,,,,,
2164,585151.0,,,,,,,
2165,13283.0,,,,,,,
2166,65050.0,,,,,,,
2167,294.6499938964844,,,,,,,
2168,296.2869873046875,,,,,,,
2169,1664398335.085526,,,,,,,
2170,1.0,,,,,,,
2171,586146.0,,,,,,,
2172,13089.0,,,,,,,
2173,64496.0,,,,,,,
2174,294.9930114746094,,,,,,,
2175,295.0185852050781,,,,,,,
2176,1664398336.072706,,,,,,,
2177,2.0,,,,,,,
2178,586147.0,,,,,,,
2179,13503.0,,,,,,,
2180,64484.0,,,,,,,
2181,295.32440185546875,,,,,,,
2182,295.4339904785156,,,,,,,
2183,1664398336.0809212,,,,,,,
2184,3.0,,,,,,,
2185,586149.0,,,,,,,
2186,12756.0,,,,,,,
2187,65118.0,,,,,,,
2188,295.09765625,,,,,,,
2189,296.8706359863281,,,,,,,
2190,1664398336.08914,,,,,,,
2191,4.0,,,,,,,
2192,586150.0,,,,,,,
2193,12809.0,,,,,,,
2194,65095.0,,,,,,,
2195,295.2837219238281,,,,,,,
2196,296.66009521484375,,,,,,,
2197,1664398336.0970938,,,,,,,
2198,5.0,,,,,,,
2199,586151.0,,,,,,,
2200,13282.0,,,,,,,
2201,65065.0,,,,,,,
2202,294.6441650390625,,,,,,,
2203,296.3246765136719,,,,,,,
2204,1664398336.105128,,,,,,,
